Study_No_,latitude,longitude,CSA_practices,Crop_group,crop_type,Rainfall,Altitude_r,slope,temp_mean_annual,precip_seasonality,lgp_days,soil_clay,soil_ph,soil_soc,land_cover,Indicator,response_ratio,log_response_ratio
182,9.27,40.16,drip irrigation,Cereal,Maize,573.29486,741.38635,0.14122142,26.123966,70.19496,90.0,20.700000762939453,7.700000286102295,31.600000381469727,40,yield,2.2465483234714005,0.8093949598559991
182,9.27,40.16,drip irrigation,Cereal,Maize,573.29486,741.38635,0.14122142,26.123966,70.19496,90.0,20.700000762939453,7.700000286102295,31.600000381469727,40,water use efficiency,2.0,0.6931471805599453
85,4.83,38.4,Exclosure,Cropland,Cropland,574.8091,1470.3069,4.0400867,20.527132,80.73197,153.0,24.5,6.599999904632568,28.5,20,runoff,0.4,-0.916290731874155
85,4.83,38.4,Exclosure,Cropland,Cropland,574.8091,1470.3069,4.0400867,20.527132,80.73197,153.0,24.5,6.599999904632568,28.5,20,runoff,0.6,-0.5108256237659907
85,4.83,38.4,Exclosure,Cropland,Cropland,574.8091,1470.3069,4.0400867,20.527132,80.73197,153.0,24.5,6.599999904632568,28.5,20,runoff,0.4444444444444444,-0.8109302162163288
85,4.83,38.4,Exclosure,Cropland,Cropland,574.8091,1470.3069,4.0400867,20.527132,80.73197,153.0,24.5,6.599999904632568,28.5,20,runoff,0.7111111111111111,-0.3409265869705932
85,4.83,38.4,Exclosure,Cropland,Cropland,574.8091,1470.3069,4.0400867,20.527132,80.73197,153.0,24.5,6.599999904632568,28.5,20,runoff,0.3333333333333333,-1.0986122886681098
85,4.83,38.4,Exclosure,Cereal,Teff,574.8091,1470.3069,4.0400867,20.527132,80.73197,153.0,24.5,6.599999904632568,28.5,20,yield,1.490566037735849,0.3991559389148996
85,4.81,38.31,Exclosure,Pulse,Common bean,580.879,1550.6063,5.816154,20.227343,77.72087,153.0,28.39999961853028,6.200000286102295,25.0,30,yield,4.666666666666667,1.540445040947149
85,4.81,38.31,Exclosure,Cereal,Sorghum,580.879,1550.6063,5.816154,20.227343,77.72087,153.0,28.39999961853028,6.200000286102295,25.0,30,yield,2.0,0.6931471805599453
85,4.81,38.31,Exclosure,Cereal,Maize,580.879,1550.6063,5.816154,20.227343,77.72087,153.0,28.39999961853028,6.200000286102295,25.0,30,yield,0.8235294117647058,-0.1941560144409575
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,1.0224137931034485,0.0221662954572604
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,1.0293103448275862,0.028889009852137
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.8568965517241379,-0.1544380774438363
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.9310344827586208,-0.0714589639821449
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,1.0051724137931035,0.0051590828100274
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.7637931034482759,-0.2694583334953293
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.7879310344827586,-0.2383447126462603
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.6327586206896552,-0.4576662554858948
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.5982758620689655,-0.5137033235936058
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.6379310344827587,-0.4495250979021948
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,yield,0.7293103448275862,-0.3156559244941871
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,1.375,0.3184537311185346
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,1.25,0.2231435513142097
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,1.625,0.4855078157817008
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,1.5,0.4054651081081644
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,2.0,0.6931471805599453
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,1.875,0.6286086594223741
187,6.06,37.6,furrow irrigation,Cereal,Maize,791.8011,1181.0151,0.63055426,22.986542,49.56761,275.0,31.80000114440918,6.900000095367432,44.0,30,water use efficiency,2.125,0.7537718023763802
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,yield,0.4285714285714285,-0.8472978603872037
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,yield,1.0,0.0
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,yield,0.9714285714285714,-0.0289875368732523
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,yield,0.8142857142857143,-0.2054439742148088
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,yield,0.8428571428571429,-0.1709577981436395
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,water use efficiency,1.7,0.5306282510621704
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,water use efficiency,1.1,0.0953101798043249
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,water use efficiency,1.2,0.1823215567939546
189,9.52,41.85,furrow irrigation,Cereal,Maize,669.71735,1491.3828,10.906165,22.216185,64.559715,184.0,30.80000114440918,7.900000095367432,33.0,20,water use efficiency,1.4,0.3364722366212129
12,13.09,38.95,In-situ water harvesting,Cropland,Cropland,701.9301,1622.9769,49.69336,23.389702,110.08712,92.0,24.600000381469727,7.5,32.0,30,runoff,0.4,-0.916290731874155
12,13.09,38.95,In-situ water harvesting,Cropland,Cropland,701.9301,1622.9769,49.69336,23.389702,110.08712,92.0,24.600000381469727,7.5,32.0,30,runoff,0.6666666666666666,-0.4054651081081644
24,8.66,39.43,In-situ water harvesting,Cereal,Maize,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.2174211248285325,0.1967347893409127
24,8.66,39.43,In-situ water harvesting,Cereal,Maize,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.162162162162162,0.1502822030493379
24,8.66,39.43,In-situ water harvesting,Cereal,Teff,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.1386243386243386,0.129820813227987
24,8.66,39.43,In-situ water harvesting,Cereal,Teff,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.4304267161410018,0.3579728026543323
32,11.73,39.83,In-situ water harvesting,Cereal,Sorghum,857.0166,1542.8754,10.156555,21.443245,85.71432,212.0,31.80000114440918,7.300000190734863,35.10000228881836,20,yield,1.163744871316673,0.1516431425675687
38,13.09,38.95,In-situ water harvesting,Cropland,Cropland,701.9301,1622.9769,49.69336,23.389702,110.08712,92.0,24.600000381469727,7.5,32.0,30,runoff,0.8,-0.2231435513142097
77,13.09,38.95,In-situ water harvesting,Cereal,Sorghum,701.9301,1622.9769,49.69336,23.389702,110.08712,92.0,24.600000381469727,7.5,32.0,30,yield,1.9391891891891893,0.662269941995506
111,8.66,39.43,In-situ water harvesting,Cropland,Cropland,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.2174211248285325,0.1967347893409127
111,8.66,39.43,In-situ water harvesting,Cropland,Cropland,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.162162162162162,0.1502822030493379
111,8.66,39.43,In-situ water harvesting,Cropland,Cropland,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.1386243386243386,0.129820813227987
111,8.66,39.43,In-situ water harvesting,Cropland,Cropland,767.6319,1455.8497,1.0800745,20.921404,88.64855,214.0,33.79999923706055,7.900000095367432,21.39999961853028,50,yield,1.4304267161410018,0.3579728026543323
139,9.54,40.39,ISFM,Cereal,Maize,599.5259,837.38605,2.2801952,25.516659,75.184456,90.0,24.200000762939453,7.800000190734863,38.70000076293945,20,yield,1.0,0.0
139,9.54,40.39,ISFM,Cereal,Maize,599.5259,837.38605,2.2801952,25.516659,75.184456,90.0,24.200000762939453,7.800000190734863,38.70000076293945,20,yield,1.4289424860853432,0.3569346504718114
139,9.54,40.39,ISFM,Cereal,Maize,599.5259,837.38605,2.2801952,25.516659,75.184456,90.0,24.200000762939453,7.800000190734863,38.70000076293945,20,yield,1.174025974025974,0.1604388455444469
139,9.54,40.39,ISFM,Cereal,Maize,599.5259,837.38605,2.2801952,25.516659,75.184456,90.0,24.200000762939453,7.800000190734863,38.70000076293945,20,yield,0.9591836734693876,-0.041672696400568
10,13.62,39.4,agronomic/biological SWCP,Cereal,Barley,643.84546,1759.201,1.8851097,21.467688,100.3791,92.0,25.30000114440918,7.400000095367432,23.600000381469727,40,soil loss,0.5,-0.6931471805599453
10,13.62,39.4,agronomic/biological SWCP,Cereal,Barley,643.84546,1759.201,1.8851097,21.467688,100.3791,92.0,25.30000114440918,7.400000095367432,23.600000381469727,40,runoff,0.7418300653594772,-0.2986350844709781
10,13.62,39.4,agronomic/biological SWCP,Cereal,Barley,643.84546,1759.201,1.8851097,21.467688,100.3791,92.0,25.30000114440918,7.400000095367432,23.600000381469727,40,SOM content,1.0,0.0
29,9.4,42.02,agronomic/biological SWCP,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.4241293532338308,0.3535606468093736
33,8.42,39.34,agronomic/biological SWCP,Cereal,Sorghum,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.694675540765391,0.527491301131653
33,8.42,39.34,agronomic/biological SWCP,Cereal,Sorghum,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.9500831946755408,0.6678720356017503
33,8.42,39.34,agronomic/biological SWCP,Cereal,Sorghum,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.4568645640074211,0.3762865675097587
33,8.42,39.34,agronomic/biological SWCP,Cereal,Sorghum,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.792207792207792,0.5834482633035208
33,8.42,39.34,agronomic/biological SWCP,Cereal,Sorghum,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.2314814814814814,0.208217901097534
33,8.42,39.34,agronomic/biological SWCP,Cereal,Sorghum,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.4190672153635118,0.3499997651769396
34,9.35,42.79,agronomic/biological SWCP,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,soil loss,0.4285714285714285,-0.8472978603872037
34,9.35,42.79,agronomic/biological SWCP,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,soil loss,0.2857142857142857,-1.252762968495368
34,9.35,42.79,agronomic/biological SWCP,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,soil loss,0.4285714285714285,-0.8472978603872037
44,9.4,42.02,agronomic/biological SWCP,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.2752463054187193,0.2431393406739609
44,9.4,42.02,agronomic/biological SWCP,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.3522167487684729,0.301745281907798
44,9.4,42.02,agronomic/biological SWCP,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.3183497536945812,0.2763807678680595
44,9.4,42.02,agronomic/biological SWCP,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.3282019704433496,0.283826125667533
36,12.33,39.5,agronomic/biological SWCP,Cropland,Cropland,836.2638,1849.1903,25.779623,20.916649,97.332855,184.0,25.600000381469727,7.0,29.39999961853028,20,runoff,0.41875,-0.8704811958428609
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.3333333333333333,0.2876820724517808
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.5,0.4054651081081644
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.25,0.2231435513142097
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,2.1666666666666665,0.7731898882334817
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.3333333333333333,0.2876820724517808
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.1111111111111112,0.1053605156578263
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.6,0.4700036292457356
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,2.5,0.9162907318741552
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.75,0.5596157879354227
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.0,0.0
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,1.3333333333333333,0.2876820724517808
137,4.95,38.21,Animal feed management,Cereal,Maize,583.63495,1515.8524,0.06505986,20.354666,75.8256,183.0,27.5,6.5,30.600000381469727,40,yield,2.0,0.6931471805599453
150,9.4,42.02,Animal feed management,Cereal,Maize,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.0264135369376806,0.0260707229868789
150,9.4,42.02,Animal feed management,Cereal,Maize,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.1477507222451506,0.1378041334174391
150,9.4,42.02,Animal feed management,Cereal,Maize,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.0631448617416426,0.0612313664077184
150,9.4,42.02,Animal feed management,Cereal,Maize,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.0870821295914157,0.0834971614867007
155,9.4,42.02,Animal feed management,Cereal,Maize,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.0396860008722195,0.0389187453273358
155,9.4,42.02,Animal feed management,Cereal,Maize,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,2.627906976744186,0.966187703018778
157,8.42,39.34,Animal feed management,Cereal,Maize,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,runoff,1.4,0.3364722366212129
115,9.35,42.79,Biological SWC practices,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,runoff,1.6666666666666667,0.5108256237659907
115,9.35,42.79,Biological SWC practices,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,runoff,1.3333333333333333,0.2876820724517808
115,9.35,42.79,Biological SWC practices,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,runoff,0.5833333333333334,-0.5389965007326869
115,9.35,42.79,Biological SWC practices,Cropland,Cropland,636.94653,1657.4176,2.0450373,19.346144,66.55309,245.0,36.79999923706055,8.300000190734863,26.600000381469727,50,runoff,0.0833333333333333,-2.4849066497880004
35,8.42,39.34,Conservation tillage,Cereal,Maize,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,1.1445887445887446,0.1350453974557376
35,8.42,39.34,Conservation tillage,Cereal,Maize,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,0.8848484848484849,-0.1223388521922441
35,8.42,39.34,Conservation tillage,Cereal,Maize,810.5444,1579.1532,2.5436015,19.682308,87.16584,214.0,27.0,7.800000190734863,28.100000381469727,40,yield,0.8077922077922078,-0.21345042210855
44,9.4,42.02,Conservation tillage,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.35136815920398,0.301117530517518
44,9.4,42.02,Conservation tillage,Cereal,Sorghum,746.8098,2007.2979,1.2474668,17.784643,66.80428,245.0,37.29999923706055,7.400000095367432,33.400001525878906,80,yield,1.3805970149253732,0.3225160251274135
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.326797385620915,0.2827680576493518
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.287581699346405,0.2527658073455531
62,13.23,39.53,Conservation tillage,Cereal,Teff,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,0.5811965811965812,-0.5426662296216493
62,13.23,39.53,Conservation tillage,Cereal,Teff,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,0.7948717948717948,-0.2295744416445002
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.588235294117647,0.4626235219481129
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.2941176470588236,0.2578291093020998
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,0.1625,-1.817077277212345
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.1875,0.1718502569266592
62,13.23,39.53,Conservation tillage,Cereal,Teff,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.0774647887323945,0.0746108637911746
62,13.23,39.53,Conservation tillage,Cereal,Teff,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,10.915492957746478,2.3901831523120314
62,13.23,39.53,Conservation tillage,Pulse,Grass pea,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,13.435114503816791,2.5978717648310456
62,13.23,39.53,Conservation tillage,Pulse,Grass pea,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,12.67175572519084,2.539375558149437
62,13.23,39.53,Conservation tillage,Cereal,Teff,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.5279503105590062,0.4239271709478998
62,13.23,39.53,Conservation tillage,Cereal,Teff,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.2546583850931676,0.2268633324167417
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,0.8527131782945736,-0.1593320385692559
62,13.23,39.53,Conservation tillage,Cereal,Wheat,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,0.9612403100775194,-0.0395308387566352
62,13.23,39.53,Conservation tillage,Mixed cropping,Mixed,669.58093,2085.13,2.5110679,19.726734,109.52628,153.0,27.100000381469727,7.700000286102295,19.200000762939453,40,yield,1.303030303030303,0.2646925542270821
