Study_No_,latitude,longitude,CSA_practices,Crop_group,crop_type,Rainfall,Altitude_r,slope,temp_mean_annual,precip_seasonality,lgp_days,soil_clay,soil_ph,soil_soc,land_cover,Indicator,response_ratio,log_response_ratio
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.4255536626916523,0.354560273482562
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.2484156729131175,0.2218752857358076
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3734241908006817,0.317307030854969
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3863713798977852,0.3266898157394931
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.0739352640545143,0.0713297187155728
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.1335604770017036,0.1253635437562799
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.108688245315162,0.1031775555167863
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,0.9420783645655876,-0.0596668183057617
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.0115843270868825,0.011517742501563
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.0405451448040886,0.0397447535163808
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.2274899057873487,0.2049713572615644
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3993943472409154,0.336039533905262
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.407806191117093,0.3420325999071091
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.2328734858681023,0.2093476121603547
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3563257065948855,0.3047793572795161
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3691117092866756,0.3141621421640401
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.0605652759084792,0.0588020451401199
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.1194481830417229,0.112835870180827
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.094885598923284,0.0906498819413333
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,0.930349932705249,-0.0721944918812145
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,0.9989905787348587,-0.0010099310738899
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.027590847913863,0.0272170799409279
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3966692189892802,0.3340902727028924
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.5922664624808576,0.46515844934659
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.6018376722817764,0.4711515153484371
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.4027947932618683,0.3384665276016828
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.543261868300153,0.4338982727208441
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.5578101071975496,0.4432810576053682
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.206738131699847,0.187920960581448
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.2737366003062789,0.2419547856221552
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.2457886676875956,0.2197687973826613
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.058575803981623,0.0569244235601133
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.136676875957121,0.1281089843674382
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.169218989280245,0.1563359953822559
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.6329170583232622,0.4903680217145045
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.861599749339779,0.6214361983582022
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.8727899377825523,0.6274292643600493
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.640078778926637,0.4947442766132948
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.8043059845127791,0.5901760217324562
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.8213150709457944,0.5995588066169804
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.4108589588648672,0.3441987095930601
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.489190277964281,0.3982325346337672
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.4565149277113825,0.3760465463942734
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.2376348417707352,0.2132021725717255
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3289467794637662,0.2843867333790502
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,biomass yield,1.3669934201691956,0.3126137443938681
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.33983286908078,0.2925448816174822
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.5645311049210773,0.4475861656300737
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.5840297121634168,0.4599720508952358
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.4071494893221912,0.3415660193414692
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.5584958217270195,0.443721139263701
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.541318477251625,0.4326382041942004
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.0496750232126275,0.048480614561636
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.2065923862581245,0.1878001769251564
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.201021355617456,0.1831723244696954
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.8528319405756732,-0.1591927725012081
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.0083565459610029,0.0083218233374922
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.9948932219127206,-0.0051198622427568
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.2423590185105466,0.217012006563407
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.4507102884201464,0.3720532905759983
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.468790357296599,0.3844391758411604
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.3047783039173482,0.2660331442873939
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.445114076625054,0.3681882642096258
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.4291863969005598,0.3571053291401252
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.9733103745157125,-0.0270522604924392
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.1188118811881187,0.112267301871081
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.113646147223418,0.10763944941562
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.7907877744296169,-0.2347256475552834
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.934997847610848,-0.0672110517165832
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.9225139905294876,-0.0806527372968321
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.5507791509940891,0.4387574826915654
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.8108543793659324,0.5937987667041568
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.8334228909188608,0.6061846519693189
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.628694250403009,0.4877786204155523
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.803868887694788,0.5899337403377842
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.7839871037076842,0.5788508052682836
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.214938205265986,0.1946932156357191
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.3965609887157442,0.3340127779992394
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.390112842557765,0.3293849255437784
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.9871037076840408,-0.012980171427125
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.1671144545943042,0.1545344244115753
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.15153143471252,0.1410927388313262
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.906208718626156,0.6451163053364221
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,2.2258916776750333,0.8001575893490134
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,2.2536327608982822,0.8125434746141754
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,2.0019815059445176,0.6941374430604089
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,2.217305151915456,0.7962925629826408
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,2.192866578599736,0.7852096279131403
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.4933949801849404,0.4010520382805757
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.7166446499339496,0.5403716006440961
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.7087186261558784,0.535743748188635
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.2133421400264202,0.1933786512177316
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.4346103038309113,0.3608932470564318
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.415455746367239,0.3474515614761829
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.7808988764044943,-0.2473096171613935
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.7219101123595505,-0.3258546459568107
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.7387640449438202,-0.3027766986742659
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.5646067415730336,-0.5716258227929549
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.4943820224719101,-0.7044467358138787
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.5674157303370786,-0.5666630334508258
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.7078651685393258,-0.3455016433406072
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.497191011235955,-0.6987809982782013
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.598314606741573,-0.5136385651426054
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.9241573033707864,-0.0788729800866585
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.6882022471910113,-0.3736725203073033
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,0.6910112359550562,-0.3695991949196676
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.1440329218106997,0.1345596703500885
JO0149,6.05427,37.57736,Inorganic Fertilizer,Vegetable,Onion,805.6347,1196.1829,0.88731027,23.058664,50.103653,275.0,33.10000228881836,6.700000286102295,34.60000228881836,40,yield,1.0576131687242798,0.0560146415546713
